sampleid,x,y
14084,360,1
14085,336,1
14086,62,1
14087,787,1
14088,621,1
14089,84,1
14090,373,1
14091,91,1
14092,488,1
14093,183,1
14094,248,1
14095,213,1
14096,893,1
14097,387,1
14098,701,1
14099,61,1
14100,574,1
14101,730,1
14102,936,1
14103,487,1
14104,855,1
14105,958,1
14106,907,1
14107,482,1
14108,193,1
14109,844,1
14110,385,1
14111,406,1
14112,931,1
14113,781,1
14114,337,1
14115,785,1
14116,949,1
14117,199,1
14118,509,1
14119,2,1
14120,9,1
14121,808,1
14122,161,1
14123,492,1
14124,664,1
14125,411,1
14126,151,1
14127,457,1
14128,707,1
14129,658,1
14130,846,1
14131,781,1
14132,215,1
14133,923,1
14134,969,1
14135,494,1
14136,231,1
14137,416,1
14138,83,1
14139,18,1
14140,907,1
14141,468,1
14142,539,1
14143,149,1
14144,339,1
14145,951,1
14146,344,1
14147,721,1
14148,628,1
14149,614,1
14150,837,1
14151,166,1
14152,666,1
14153,556,1
14154,189,1
14155,93,1
14156,426,1
14157,769,1
14158,928,1
14159,448,1
14160,417,1
14161,112,1
14162,867,1
14163,704,1
14164,438,1
14165,357,1
14166,811,1
14167,583,1
14168,807,1
14169,988,1
14170,191,1
14171,217,1
14172,257,1
14173,20,1
14174,761,1
14175,984,1
14176,742,1
14177,375,1
14178,646,1
14179,763,1
14180,1022,0
14181,69,1
14182,752,1
14183,23,1
14184,609,1
14185,440,1
14186,965,1
14187,522,1
14188,1021,0
14189,928,1
14190,508,1
14191,815,1
14192,1005,0
14193,444,1
14194,808,1
14195,29,1
14196,376,1
14197,668,1
14198,416,1
14199,5,1
14200,644,1
14201,581,1
14202,96,1
14203,692,1
14204,787,1
14205,854,1
14206,988,1
14207,87,1
14208,400,1
14209,388,1
14210,1018,0
14211,472,1
14212,512,1
14213,524,1
14214,426,1
14215,512,1
14216,605,1
14217,1025,0
14218,939,1
14219,233,1
14220,181,1
14221,181,1
14222,269,1
14223,273,1
14224,887,1
14225,734,1
14226,888,1
14227,288,1
14228,738,1
14229,617,1
14230,858,1
14231,274,1
14232,625,1
14233,393,1
14234,140,1
14235,431,1
14236,465,1
14237,339,1
14238,636,1
14239,183,1
14240,919,1
14241,978,1
14242,32,1
14243,71,1
14244,183,1
14245,768,1
14246,535,1
14247,658,1
14248,98,1
14249,766,1
14250,60,1
14251,119,1
14252,0,1
14253,13,1
14254,817,1
14255,689,1
14256,765,1
14257,96,1
14258,695,1
14259,855,1
14260,604,1
14261,343,1
14262,362,1
14263,610,1
14264,886,1
14265,573,1
14266,80,1
14267,963,1
14268,262,1
14269,96,1
14270,131,1
14271,992,1
14272,225,1
14273,847,1
14274,815,1
14275,354,1
14276,13,1
14277,17,1
14278,236,1
14279,742,1
14280,667,1
14281,166,1
14282,796,1
14283,606,1
14284,995,1
14285,826,1
14286,947,1
14287,160,1
14288,472,1
14289,989,1
14290,414,1
14291,844,1
14292,889,1
14293,346,1
14294,755,1
14295,429,1
14296,274,1
14297,963,1
14298,797,1
14299,131,1
14300,559,1
14301,201,1
14302,9,1
14303,218,1
14304,183,1
14305,464,1
14306,1005,0
14307,118,1
14308,334,1
14309,964,1
14310,388,1
14311,832,1
14312,418,1
14313,125,1
14314,918,1
14315,808,1
14316,153,1
14317,72,1
14318,965,1
14319,205,1
14320,536,1
14321,444,1
14322,477,1
14323,230,1
14324,139,1
14325,843,1
14326,569,1
14327,923,1
14328,399,1
14329,574,1
14330,111,1
14331,203,1
14332,551,1
14333,714,1
14334,961,1
14335,714,1
14336,315,1
14337,296,1
14338,392,1
14339,515,1
14340,687,1
14341,743,1
14342,831,1
14343,877,1
14344,477,1
14345,313,1
14346,744,1
14347,807,1
14348,465,1
14349,937,1
14350,399,1
14351,746,1
14352,334,1
14353,484,1
14354,370,1
14355,408,1
14356,95,1
14357,501,1
14358,274,1
14359,510,1
14360,207,1
14361,837,1
14362,336,1
14363,684,1
14364,404,1
14365,539,1
14366,262,1
14367,789,1
14368,176,1
14369,730,1
14370,338,1
14371,5,1
14372,629,1
14373,680,1
14374,87,1
14375,258,1
14376,34,1
14377,33,1
14378,52,1
14379,678,1
14380,306,1
14381,203,1
14382,648,1
14383,948,1
14384,15,1
14385,712,1
14386,328,1
14387,106,1
14388,202,1
14389,201,1
14390,949,1
14391,460,1
14392,1024,0
14393,277,1
14394,842,1
14395,463,1
14396,648,1
14397,846,1
14398,1,1
14399,46,1
14400,587,1
14401,226,1
14402,664,1
14403,379,1
14404,102,1
14405,627,1
14406,790,1
14407,35,1
14408,716,1
14409,834,1
14410,619,1
14411,470,1
14412,263,1
14413,745,1
14414,132,1
14415,963,1
14416,26,1
14417,665,1
14418,642,1
14419,578,1
14420,74,1
14421,67,1
14422,1001,0
14423,775,1
14424,986,1
14425,415,1
14426,50,1
14427,895,1
14428,170,1
14429,20,1
14430,478,1
14431,987,1
14432,390,1
14433,571,1
14434,275,1
14435,255,1
14436,344,1
14437,412,1
14438,70,1
14439,778,1
14440,141,1
14441,543,1
14442,262,1
14443,911,1
14444,32,1
14445,114,1
14446,256,1
14447,21,1
14448,598,1
14449,15,1
14450,530,1
14451,55,1
14452,168,1
14453,752,1
14454,880,1
14455,665,1
14456,393,1
14457,758,1
14458,377,1
14459,285,1
14460,715,1
14461,762,1
14462,424,1
14463,974,1
14464,943,1
14465,568,1
14466,53,1
14467,125,1
14468,141,1
14469,874,1
14470,932,1
14471,203,1
14472,212,1
14473,793,1
14474,152,1
14475,605,1
14476,598,1
14477,206,1
14478,113,1
14479,458,1
